ANO,NÚMERO DA REGIONAL,REGIONAL,CÓDIGO INEP,ESCOLA,QUANTIDADE DE ESTUDANTES,LOGRADOURO,NÚMERO,BAIRRO,MUNICÍPIO,ESTADO,ENDEREÇO,LATITUDE,LONGITUDE,CIÊNCIAS HUMANAS,LINGUAGENS E CÓDIGOS,CIÊNCIAS DA NATUREZA,MATEMÁTICA,REDAÇÃO,MÉDIA GERAL,COMPETÊNCIA 1,COMPETÊNCIA 2,COMPETÊNCIA 3,COMPETÊNCIA 4,COMPETÊNCIA 5
2024,6,SRE DIVINOPOLIS,31035556,EE DOUTOR ALVARO BRANDAO,75,R PE JOSE BATISTA,145,CENTRO,SANTO ANTÔNIO DO MONTE,MG,"R PE JOSE BATISTA, 145, CENTRO, SANTO ANTÔNIO DO MONTE, MG","-20,0858473","-45,2897509","528,63","539,37","495,6","576,54","712,45","570,52","135,47","163,4","131,7","150,57","131,32"
2024,6,SRE DIVINOPOLIS,31035572,EE SENHORA DE FATIMA,28,R JUCA BAETA,528,CIDADE JARDIM,SANTO ANTÔNIO DO MONTE,MG,"R JUCA BAETA, 528, CIDADE JARDIM, SANTO ANTÔNIO DO MONTE, MG","-20,0930814","-45,2920544","483,98","495,66","451,52","495,56","602,35","505,81","118,82","130,59","115,29","124,71","112,94"
2024,6,SRE DIVINOPOLIS,31035637,EE BENEDITO VALADARES,21,RUA MINAS GERAIS,101,N SRA APARECIDA,SÃO GONÇALO DO PARÁ,MG,"RUA MINAS GERAIS, 101, N SRA APARECIDA, SÃO GONÇALO DO PARÁ, MG","-19,9886608","-44,8561974","502,78","528,83","500,38","535,19","643,33","542,1","124,44","152,22","115,56","127,78","123,33"
2024,45,SRE PARA DE MINAS,31035653,EE DONA ANTONIA VALADARES,14,R JACINTA BRAGA,73,CENTRO,SÃO JOSÉ DA VARGINHA,MG,"R JACINTA BRAGA, 73, CENTRO, SÃO JOSÉ DA VARGINHA, MG","-19,7080563","-44,5623064","459,54","489,68","459,03","499,99","703,33","522,31",130,170,135,145,"123,33"
2024,6,SRE DIVINOPOLIS,31035661,EE GOVERNADOR MAGALHAES PINTO,69,RUA FLORESTA,47,CENTRO,SÃO SEBASTIÃO DO OESTE,MG,"RUA FLORESTA, 47, CENTRO, SÃO SEBASTIÃO DO OESTE, MG","-20,2774922","-45,0031693","481,76","484,35","458,68","466,04","581,82","494,53","116,73","135,64","110,91","115,27","103,27"
2024,7,SRE GOVERNADOR VALADARES,31041556,EE ANTONIO ALTICIANO,34,R ODILON DE ALMEIDA,252,CENTRO,AÇUCENA,MG,"R ODILON DE ALMEIDA, 252, CENTRO, AÇUCENA, MG","-19,0731141","-42,547322","472,42","513,58","475,82","488,34","577,24","505,48","111,72","134,48","107,59","122,07","101,38"
2024,7,SRE GOVERNADOR VALADARES,31041645,EE DOM HERMINIO MALZONE HUGO,48,R ANTONIO ALVES DE LIMA,130,CENTRO,NAQUE,MG,"R ANTONIO ALVES DE LIMA, 130, CENTRO, NAQUE, MG",#N/A,#N/A,"464,66","494,4","456,78","465,97","546,47","485,66","114,12","127,65","104,71","115,88","84,12"
2024,7,SRE GOVERNADOR VALADARES,31041688,EE DEPUTADO HILO ANDRADE,25,R SENADOR MILTON CAMPOS,210,CENTRO,PERIQUITO,MG,"R SENADOR MILTON CAMPOS, 210, CENTRO, PERIQUITO, MG","-19,1553828","-42,2388302","507,76","513,59","482,77","480,53","562,22","509,37",110,"128,89","108,89","114,44",100
2024,39,SRE GUANHAES,31041700,EE ADAO MARQUES DAS ALELUIAS,28,RUA DOM JOAO PIMENTA,208,CENTRO,ÁGUA BOA,MG,"RUA DOM JOAO PIMENTA, 208, CENTRO, ÁGUA BOA, MG","-17,9908483","-42,3907736","481,09","515,67","476,29","526,78","686,09","537,18","123,48","157,39","122,61","145,22","137,39"
2024,39,SRE GUANHAES,31041726,EE DE RESPLENDOR,20,PRACA SAO JOSE,0,,ÁGUA BOA,MG,"PRACA SAO JOSE, 0, , ÁGUA BOA, MG","-17,9955855","-42,3922222","471,93","493,03","469,76","503,67","607,14","509,11",120,"134,29","117,14",120,"115,71"
2024,7,SRE GOVERNADOR VALADARES,31041769,EE AMERICO MARTINS DA COSTA,19,R DR HUGO LOPEZ NALLE,830,IGREJINHA,AIMORÉS,MG,"R DR HUGO LOPEZ NALLE, 830, IGREJINHA, AIMORÉS, MG","-19,496567","-41,0718456","480,32","508,34","451,85","453,03","628,75","504,46",120,145,120,130,"113,75"
2024,7,SRE GOVERNADOR VALADARES,31041785,EE FREI AFONSO MARIA JORDA,32,AV RAUL SOARES,612,CENTRO,AIMORÉS,MG,"AV RAUL SOARES, 612, CENTRO, AIMORÉS, MG","-19,493176","-41,0663844","480,18","502,71","465,46","467,44","528,89","488,94","114,44","133,33","106,67","113,33","61,11"
2024,7,SRE GOVERNADOR VALADARES,31041840,EE DR NELSON DARBY DE ASSIS,14,R SILVIO PIAZZAROLO,49,,AIMORÉS,MG,"R SILVIO PIAZZAROLO, 49, , AIMORÉS, MG","-19,567119","-41,226522","406,21","453,79","451,98","440,83","494,55","449,47","105,45","112,73","87,27","114,55","74,55"
2024,7,SRE GOVERNADOR VALADARES,31041858,EE JOSE TEIXEIRA FRANCO,12,RUA MALVINA FERNANDES,1,,AIMORÉS,MG,"RUA MALVINA FERNANDES, 01, , AIMORÉS, MG","-19,6407695","-41,297698","472,41","514,93","463,24","532,63",725,"541,64","132,5","167,5","147,5",145,"132,5"
2024,7,SRE GOVERNADOR VALADARES,31041904,EE JOSE HENRIQUE FILHO,28,R JOSE HENRIQUE FILHO,0,,AIMORÉS,MG,"R JOSE HENRIQUE FILHO, 0, , AIMORÉS, MG","-19,4960887","-41,0816822","505,87","517,01","475,62","514,24","699,13","542,37","133,91","161,74","127,83","142,61","133,04"
2024,7,SRE GOVERNADOR VALADARES,31041963,EE TEREZINHA PINTO FERNANDES MAIA,36,PRACA PAULO VI,125,CENTRO,ALPERCATA,MG,"PRACA PAULO VI, 125, CENTRO, ALPERCATA, MG","-18,9935426","-41,989365","497,99","506,06","466,27","495,86","685,6","530,36",128,"157,6","129,6","138,4",132
2024,7,SRE GOVERNADOR VALADARES,31042021,EE PRESIDENTE TANCREDO NEVES,31,R GIRASSOL,1,CIDADE NOVA,CENTRAL DE MINAS,MG,"R GIRASSOL, 1, CIDADE NOVA, CENTRAL DE MINAS, MG",,,"452,59","490,05","460,18","477,79",640,"504,12",120,"153,08","117,69",130,"119,23"
2024,39,SRE GUANHAES,31042072,EE PROFESSORA HEROINA TORRES,71,R GOV KUBITSCHEK,165,CENTRO,COLUNA,MG,"R GOV KUBITSCHEK, 165, CENTRO, COLUNA, MG","-18,2312469","-42,8397724",465,"486,63","459,52","482,96",575,"493,82","114,23","131,15","107,31","119,23","103,08"
2024,7,SRE GOVERNADOR VALADARES,31042081,EE DE CONSELHEIRO PENA,50,PCA JOSE FERREIRA DE QUEIROZ,0,CENTRO,CONSELHEIRO PENA,MG,"PCA JOSE FERREIRA DE QUEIROZ, 0, CENTRO, CONSELHEIRO PENA, MG","-19,919168","-43,9386558","482,84","516,51","465,38","497,21","655,14","523,42","119,46","148,65","122,16","137,3","127,57"
2024,7,SRE GOVERNADOR VALADARES,31042129,EE LUIZ GONZAGA BASTOS,18,R TUPINAMBAS,149,SAO LUIZ,CONSELHEIRO PENA,MG,"R TUPINAMBAS, 149, SAO LUIZ, CONSELHEIRO PENA, MG","-19,1692358","-41,4736664","424,78","456,22","449,07","458,15",575,"472,64","123,33",135,105,"118,33","93,33"
2024,7,SRE GOVERNADOR VALADARES,31042277,EE DE GOIABEIRA,13,R PRINCIPAL,865,CENTRO,GOIABEIRA,MG,"R PRINCIPAL, 865, CENTRO, GOIABEIRA, MG","-18,9868491","-41,223344","482,41","495,18","497,59","504,76","667,27","529,44","130,91","150,91","127,27","136,36","121,82"
2024,7,SRE GOVERNADOR VALADARES,31042358,EE SINHANINHA GONCALVES,22,R DONA COTINHA GONCALVES,89,CENTRO,COROACI,MG,"R DONA COTINHA GONCALVES, 89, CENTRO, COROACI, MG","-18,6200371","-42,2846645","486,66","512,69","475,29","515,61","655,71","529,19",130,"148,57",120,"135,71","121,43"
2024,7,SRE GOVERNADOR VALADARES,31042374,EE BERNARDINO NUNES DA ROCHA,15,R JOSE ANTONIO MONTEIRO,260,CENTRO,COROACI,MG,"R JOSE ANTONIO MONTEIRO, 260, CENTRO, COROACI, MG","-18,6932181","-42,1490302","516,68","531,82","509,68","544,99",645,"549,63",120,160,"121,67","133,33",110
2024,7,SRE GOVERNADOR VALADARES,31042412,EE FRANCISCO DE SOUZA RESENDE,26,AV MINAS GERAIS,146,CENTRO,DIVINO DAS LARANJEIRAS,MG,"AV MINAS GERAIS, 146, CENTRO, DIVINO DAS LARANJEIRAS, MG","-18,7767837","-41,4793003","491,03","484,23","459,49","515,07","611,43","512,25","124,76",140,"114,29","129,52","102,86"
2024,39,SRE GUANHAES,31042480,EE PROFESSOR CARVALHAIS,39,R N SRA DO CARMO,59,CENTRO,DIVINOLÂNDIA DE MINAS,MG,"R N SRA DO CARMO, 59, CENTRO, DIVINOLÂNDIA DE MINAS, MG","-18,8004118","-42,6173257","504,72","510,48","482,48","533,99","671,43","540,62","122,86","150,29","132,57","140,57","125,14"
2024,39,SRE GUANHAES,31042528,EE CONEGO BENTO RIBEIRO,52,RUA CONCEICAO,20,,DOM JOAQUIM,MG,"RUA CONCEICAO, 20, , DOM JOAQUIM, MG","-18,9677312","-43,2566453","475,5","495,18","460,09","503,83","581,29","503,18","116,13","132,26","113,55","121,29","98,06"
2024,39,SRE GUANHAES,31042609,EE ANGELO RIBEIRO MIRANDA,18,PCA ANTONIO PEDRO DE FIGUEIREDO,5,CENTRO,DOM JOAQUIM,MG,"PCA ANTONIO PEDRO DE FIGUEIREDO, 5, CENTRO, DOM JOAQUIM, MG","-18,8075191","-43,2343119","480,2","485,21","457,73","489,58","382,22","458,99","77,78","88,89","64,44","71,11",80
2024,39,SRE GUANHAES,31042641,EE CORONEL JOAO BARRETO,18,PCA MANOEL FERREIRA CAMPOS,25,CENTRO,DORES DE GUANHÃES,MG,"PCA MANOEL FERREIRA CAMPOS, 25, CENTRO, DORES DE GUANHÃES, MG","-19,058667","-42,9293794","501,52","487,74","453,49","465,49","594,67","500,58",116,"126,67","109,33",124,"118,67"
2024,7,SRE GOVERNADOR VALADARES,31042765,EE PROFESSORA ONDINA PINTO DE ALMEIDA,30,AV STA BARBARA,345,VILA RAINHA,ENGENHEIRO CALDAS,MG,"AV STA BARBARA, 345, VILA RAINHA, ENGENHEIRO CALDAS, MG","-19,2031172","-42,0395282","502,38","526,04","497,13","566,42","636,67","545,73","119,17","146,67","113,33","130,83","126,67"
2024,7,SRE GOVERNADOR VALADARES,31042820,EE AGRIPINO VILAS NOVAS,22,AV SEBASTIAO MARCELINO,553,CENTRO,FERNANDES TOURINHO,MG,"AV SEBASTIAO MARCELINO, 553, CENTRO, FERNANDES TOURINHO, MG","-19,1551417","-42,0812327","479,73",503,"483,66","497,68","692,86","531,39","122,86","164,29","137,14","144,29","124,29"
2024,7,SRE GOVERNADOR VALADARES,31042901,EE FREI INOCENCIO,38,R STA MARIA,61,CENTRO,FREI INOCÊNCIO,MG,"R STA MARIA, 61, CENTRO, FREI INOCÊNCIO, MG","-18,5649572","-41,9092831","482,76","510,36","480,38","513,72","647,33","526,91",128,"154,67",120,"128,67",116
2024,7,SRE GOVERNADOR VALADARES,31042935,EE LEVINDO VALADARES DA FONSECA,19,R CEL FARIA,218,CENTRO,GALILÉIA,MG,"R CEL FARIA, 218, CENTRO, GALILÉIA, MG","-19,0045201","-41,5374972","488,3","527,63","454,73","494,89","557,65","504,64","112,94","131,76","101,18","118,82","92,94"
2024,39,SRE GUANHAES,31042986,EE SAO SEBASTIAO,22,R ANTONIO PERPETUO,589,,GONZAGA,MG,"R ANTONIO PERPETUO, 589, , GONZAGA, MG","-18,8185479","-42,4824785","502,22","518,85",500,"538,52",679,"547,72",126,157,127,143,126
2024,39,SRE GUANHAES,31042994,EE OSWALDO RABELO LEITE,16,R PE TIAGO,16,,GONZAGA,MG,"R PE TIAGO, 16, , GONZAGA, MG","-18,799129","-42,621573","448,52","472,93","446,93","525,65","534,55","485,72","107,27","127,27","105,45","110,91","83,64"
2024,7,SRE GOVERNADOR VALADARES,31043001,EE ABILIO RODRIGUES PATTO,30,R ITUIUTABA,750,ESPERANCA,GOVERNADOR VALADARES,MG,"R ITUIUTABA, 750, ESPERANCA, GOVERNADOR VALADARES, MG","-18,8388448","-41,9507441","497,72","528,38","483,37","497,32","728,46","547,05","135,38","166,92","133,85","146,92","145,38"
2024,7,SRE GOVERNADOR VALADARES,31043028,EE ISRAEL PINHEIRO,84,R MAL FLORIANO,1916,LOURDES,GOVERNADOR VALADARES,MG,"R MAL FLORIANO, 1916, LOURDES, GOVERNADOR VALADARES, MG","-18,8629957","-41,9535913","485,53","517,15","483,99","515,7","642,7","529,01","124,32","152,16","120,81","134,05","111,35"
2024,#N/A,#N/A,31043036,#N/A,13,#N/A,#N/A,#N/A,#N/A,MG,#N/A,#N/A,#N/A,"522,52","528,26","517,3","496,6",608,"534,54",120,148,108,112,120
2024,7,SRE GOVERNADOR VALADARES,31043044,EE BOM PASTOR,20,R UM,202,STO ANTONIO,GOVERNADOR VALADARES,MG,"R UM, 202, STO ANTONIO, GOVERNADOR VALADARES, MG","-18,8486605","-41,9791115","466,81","499,58","450,74","477,94","594,44","497,9","107,78","137,78","114,44","118,89","115,56"
2024,7,SRE GOVERNADOR VALADARES,31043061,EE JOAO WESLEY,31,R DOS GUARANIS,76,NOVA VILA BRETAS,GOVERNADOR VALADARES,MG,"R DOS GUARANIS, 76, NOVA VILA BRETAS, GOVERNADOR VALADARES, MG","-18,8737784","-41,9764606","501,21","519,52","468,97","476,56","609,6","515,17","123,2",140,"113,6","122,4","110,4"
2024,7,SRE GOVERNADOR VALADARES,31043095,EE DIOCESANO,109,RUA JUIZ JOAO COSTA,3591,VILA BRETAS,GOVERNADOR VALADARES,MG,"RUA JUIZ JOAO COSTA, 3591, VILA BRETAS, GOVERNADOR VALADARES, MG","-18,8743902","-41,9632473","490,11","520,11","473,27","506,93","682,89","534,66","127,22","157,32","126,8","138,35","133,2"
2024,7,SRE GOVERNADOR VALADARES,31043109,EE JULIO SOARES,33,R ISRAEL PINHEIRO,60,SAO PEDRO,GOVERNADOR VALADARES,MG,"R ISRAEL PINHEIRO, 60, SAO PEDRO, GOVERNADOR VALADARES, MG","-18,8440169","-41,9229955","526,08","536,42","472,84","499,75","644,17","535,85","119,17","154,17","119,17",125,"126,67"
2024,7,SRE GOVERNADOR VALADARES,31043125,EE LABOR CLUB,11,AVENIDA VENEZA,917,GRA DUQUESA,GOVERNADOR VALADARES,MG,"AVENIDA VENEZA, 917, GRA DUQUESA, GOVERNADOR VALADARES, MG","-18,8507209","-41,9586528","437,16","469,11","443,56","438,37",510,"459,64",95,"117,5","97,5",115,85
2024,7,SRE GOVERNADOR VALADARES,31043133,EE DONA ARABELA DE ALMEIDA COSTA,11,R SAO TOMAZ DE AQUINO,279,VILA MARIANA,GOVERNADOR VALADARES,MG,"R SAO TOMAZ DE AQUINO, 279, VILA MARIANA, GOVERNADOR VALADARES, MG","-18,8572","-41,955281","458,23","485,71","452,71","446,19",614,"491,37",122,144,112,136,100
2024,7,SRE GOVERNADOR VALADARES,31043141,EE MANOEL BYRRO,29,R PE MANOEL DA NOBREGA,194,VERA CRUZ,GOVERNADOR VALADARES,MG,"R PE MANOEL DA NOBREGA, 194, VERA CRUZ, GOVERNADOR VALADARES, MG","-18,9001883","-41,956603","482,37","521,79","461,67","491,14","517,78","494,95","108,89","131,11","95,56","116,67","65,56"
2024,7,SRE GOVERNADOR VALADARES,31043184,EE PROFESSOR PAULO FREIRE,90,R VERONA,30,GRA DUQUESA,GOVERNADOR VALADARES,MG,"R VERONA, 30, GRA DUQUESA, GOVERNADOR VALADARES, MG","-18,839389","-41,956565","518,27","538,62","490,74","547,99","689,87","557,1","129,87","152,91","127,34","144,81","134,94"
2024,7,SRE GOVERNADOR VALADARES,31043206,EE PEDRO FARIA,28,R SALVADOR COELHO XAVIER,151,ELVAMAR,GOVERNADOR VALADARES,MG,"R SALVADOR COELHO XAVIER, 151, ELVAMAR, GOVERNADOR VALADARES, MG","-18,8770288","-41,9418427","505,78","529,31","483,46","491,91","653,33","532,76","121,67","159,17","124,17","133,33",115
2024,7,SRE GOVERNADOR VALADARES,31043214,EE PREFEITO JOAQUIM PEDRO NASCIMENTO,156,R SETE DE SETEMBRO,2479,CENTRO,GOVERNADOR VALADARES,MG,"R SETE DE SETEMBRO, 2479, CENTRO, GOVERNADOR VALADARES, MG","-18,8512166","-41,945018","520,09",538,"484,7","514,51","662,35","543,93","125,29","154,12","125,59","134,85","122,5"
2024,7,SRE GOVERNADOR VALADARES,31043222,EE PEDRO RIBEIRO CAVALCANTE FILHO,72,AV WASHINGTON LUIZ,2401,STA RITA,GOVERNADOR VALADARES,MG,"AV WASHINGTON LUIZ, 2401, STA RITA, GOVERNADOR VALADARES, MG","-18,9065307","-41,9863463","496,98","512,41","468,91","511,14","623,57","522,6","119,64","145,71","120,36","127,86",110
2024,7,SRE GOVERNADOR VALADARES,31043257,EE PROFESSOR NELSON DE SENA,115,R BARAO DO RIO BRANCO,362,CENTRO,GOVERNADOR VALADARES,MG,"R BARAO DO RIO BRANCO, 362, CENTRO, GOVERNADOR VALADARES, MG","-18,8539542","-41,944818","493,12","522,22","475,6","499,72","649,19","527,97","123,24","152,16","124,32","127,03","122,43"
2024,7,SRE GOVERNADOR VALADARES,31043265,EE PROFESSORA THEOLINDA DE SOUZA CARMO,29,RUA JOAQUIM COSTA,0,SANTA RITA,GOVERNADOR VALADARES,MG,"RUA JOAQUIM COSTA, 0, SANTA RITA, GOVERNADOR VALADARES, MG","-18,8910023","-41,9756928","503,5","516,76","451,3","468,79",609,"509,87",120,148,116,120,105
2024,7,SRE GOVERNADOR VALADARES,31043273,EE QUINTINO BOCAIUVA,60,R FRANCISCO DE PAULA FREITAS,300,JD PEROLA,GOVERNADOR VALADARES,MG,"R FRANCISCO DE PAULA FREITAS, 300, JD PEROLA, GOVERNADOR VALADARES, MG","-18,8747519","-41,9687198","472,67","511,39","471,42","514,02","624,85","518,87","121,21","149,09","114,55","126,06","113,94"
2024,7,SRE GOVERNADOR VALADARES,31043311,EE SINVAL RODRIGUES COELHO,80,R NIZIO PECANHA BARCELOS,1100,VILA ISA,GOVERNADOR VALADARES,MG,"R NIZIO PECANHA BARCELOS, 1100, VILA ISA, GOVERNADOR VALADARES, MG","-18,8893943","-41,9485843","495,44","513,48","458,52","469,62","572,9","501,99","111,61","139,68","109,03","113,87","98,71"
2024,7,SRE GOVERNADOR VALADARES,31043346,EE ALEXANDRE PEIXOTO DA SILVA,53,RUA F,200,STA PAULA,GOVERNADOR VALADARES,MG,"RUA F, 200, STA PAULA, GOVERNADOR VALADARES, MG","-18,8321196","-41,995788","458,71","477,1","471,1","452,78",520,"475,94","110,83","124,17",100,"110,83","74,17"
2024,7,SRE GOVERNADOR VALADARES,31043362,EE VICENTE JOSE SOARES,42,AV THEODORO JOSE SOARES,243,,GOVERNADOR VALADARES,MG,"AV THEODORO JOSE SOARES, 243, , GOVERNADOR VALADARES, MG","-18,8796521","-41,9693406","452,01","489,79","428,31","441,36","589,41","480,18","118,82","136,47","109,41","123,53","101,18"
2024,7,SRE GOVERNADOR VALADARES,31043371,COLEGIO TIRADENTES PMMG,64,RUA MARECHAL FLORIANO,2781,LOURDES,GOVERNADOR VALADARES,MG,"RUA MARECHAL FLORIANO, 2781, LOURDES, GOVERNADOR VALADARES, MG",#N/A,#N/A,"560,28","566,86","540,32","625,39","775,41","613,65","144,26","167,54","144,26","158,36","160,98"
2024,7,SRE GOVERNADOR VALADARES,31043419,EE SAGRADA FAMILIA,18,RUA GUARANIS,166,PARK DA FRATERNIDADE,GOVERNADOR VALADARES,MG,"RUA GUARANIS, 166, PARK DA FRATERNIDADE, GOVERNADOR VALADARES, MG","-18,8773944","-41,9747596","506,23","504,8","478,82","480,76","477,14","489,55",100,"117,14","82,86","98,57","78,57"
2024,7,SRE GOVERNADOR VALADARES,31043435,CIE DR RAIMUNDO SOARES DE ALBERGARIA FILHO,40,PCA JULIO SOARES,0,ILHA DOS ARAUJOS,GOVERNADOR VALADARES,MG,"PCA JULIO SOARES, 0, ILHA DOS ARAUJOS, GOVERNADOR VALADARES, MG","-18,8619097","-41,942545","496,3","539,99","513,25","554,78","694,29","559,72","128,57",164,"133,71",144,124
2024,7,SRE GOVERNADOR VALADARES,31043451,EE MARCOS GEBER SIRIO,17,R AFONSO BRETAS SOBRINHO,447,,GOVERNADOR VALADARES,MG,"R AFONSO BRETAS SOBRINHO, 447, , GOVERNADOR VALADARES, MG","-18,8725177","-41,9599741","464,28","481,58","450,34","438,34","547,69","476,45","118,46","132,31",100,"112,31","84,62"
2024,7,SRE GOVERNADOR VALADARES,31043486,EE MARCAL CIRIACO DA SILVA,14,AV SANTOS FERNANDES DE SA,140,,GOVERNADOR VALADARES,MG,"AV SANTOS FERNANDES DE SA, 140, , GOVERNADOR VALADARES, MG","-18,8509964","-41,9494267","475,76","517,46","433,91","475,2","622,86","505,04","122,86","137,14",120,"128,57","114,29"
2024,39,SRE GUANHAES,31043613,EE ODILON BEHRENS,64,PRACA BENEDITO PEREIRA,263,CENTRO,GUANHÃES,MG,"PRACA BENEDITO PEREIRA, 263, CENTRO, GUANHÃES, MG","-18,7787958","-42,936566","493,97","507,38","452,63","509,44","641,2","520,92","122,4",152,"117,6","131,6","117,6"
2024,39,SRE GUANHAES,31043648,EE SENADOR FRANCISCO NUNES COELHO,36,RUA BELO HORIZONTE,160,CENTRO,GUANHÃES,MG,"RUA BELO HORIZONTE, 160, CENTRO, GUANHÃES, MG","-19,9658175","-44,2012597","459,52","495,94","461,26","462,5","532,5","482,34","112,5","126,67",105,"113,33",75
2024,39,SRE GUANHAES,31043656,EE NOSSA SENHORA DO CARMO,10,RUA JOSE INES DE SOUZA,118,,GUANHÃES,MG,"RUA JOSE INES DE SOUZA, 118, , GUANHÃES, MG","-18,7770432","-42,9381301","440,03","448,63","446,58","468,85","503,33","461,48",110,"116,67","96,67","113,33","66,67"
2024,39,SRE GUANHAES,31043699,EE ALBERTO CALDEIRA,10,RUA ALTINA MACHADO,0,,GUANHÃES,MG,"RUA ALTINA MACHADO, 0, , GUANHÃES, MG","-19,0098683","-42,8209113","461,92","486,66","440,48","522,34",776,"537,48",132,168,140,172,164
2024,7,SRE GOVERNADOR VALADARES,31043737,EE GOVERNADOR LACERDA DE AGUIAR,48,AV GETULIO VARGAS,656,CENTRO,ITABIRINHA,MG,"AV GETULIO VARGAS, 656, CENTRO, ITABIRINHA, MG","-18,566283","-41,233461","501,33","506,52","470,4","483,88","683,33","529,09",125,"159,44","123,89","140,56","134,44"
2024,7,SRE GOVERNADOR VALADARES,31043842,EE CARLOTA DE ANDRADE,49,AVENIDA JUSCELINO KUBITSCHEK,745,CIDADE NOVA,ITANHOMI,MG,"AVENIDA JUSCELINO KUBITSCHEK, 745, CIDADE NOVA, ITANHOMI, MG","-18,7474564","-44,4219812","508,15","521,47","497,43","579,07","744,74","570,17","136,84","164,74","142,11","151,05",150
2024,7,SRE GOVERNADOR VALADARES,31043885,EE LEVINDO DIAS,25,AV LEVINDO DIAS FILHO,25,CENTRO,CAPITÃO ANDRADE,MG,"AV LEVINDO DIAS FILHO, 25, CENTRO, CAPITÃO ANDRADE, MG","-19,0718785","-41,8643359","448,49","491,41","472,56","492,55","578,82","496,77","111,76","138,82","107,06","127,06","94,12"
2024,7,SRE GOVERNADOR VALADARES,31043907,EE AMERICO VESPUCIO,24,R DONA JULIA BARBOSA,326,CENTRO,ITUETA,MG,"R DONA JULIA BARBOSA, 326, CENTRO, ITUETA, MG","-19,396508","-41,2276078","453,93","509,44","450,09","485,79",641,"508,05",124,141,120,129,127
2024,7,SRE GOVERNADOR VALADARES,31044008,EE FLORIANO WITT,24,FAZENDA FLORIANO WITT,,,RESPLENDOR,MG,"FAZENDA FLORIANO WITT, , , RESPLENDOR, MG","-19,29427","-41,09507","423,93","472,63","436,13","499,08","453,33","457,02","97,33","97,33","86,67","101,33","70,67"
2024,7,SRE GOVERNADOR VALADARES,31044181,EE PROFESSORA ZILDA PINHEIRO DA SILVA,93,R JOEL BAIA,77,VILA NOVA,MANTENA,MG,"R JOEL BAIA, 77, VILA NOVA, MANTENA, MG","-18,7765308","-40,987186","490,58","511,94","470,21","491,74","587,12","510,32","116,99","138,36","113,42","121,92","96,44"
2024,7,SRE GOVERNADOR VALADARES,31044270,EE CANDIDO ILHEU,14,R SETE DE SETEMBRO,90,,MANTENA,MG,"R SETE DE SETEMBRO, 90, , MANTENA, MG","-18,775819","-40,9818918","492,03","535,69","479,91","485,87","649,09","528,52","127,27","147,27","129,09","136,36","109,09"
2024,7,SRE GOVERNADOR VALADARES,31044334,EE PROFESSORA NILCE DIAS DOS SANTOS PACHECO,22,R MAGALHAES PINTO,220,,SÃO JOÃO DO MANTENINHA,MG,"R MAGALHAES PINTO, 220, , SÃO JOÃO DO MANTENINHA, MG","-18,6864062","-41,196347","448,14","482,88","438,68","456,57","523,16","469,89","108,42","127,37","96,84","110,53",80
2024,7,SRE GOVERNADOR VALADARES,31044466,EE PROFESSORA DIOGUINA AUGUSTA SANTANA,15,RUA MAGALHAES PINTO,271,CENTRO,NOVA BELÉM,MG,"RUA MAGALHAES PINTO, 271, CENTRO, NOVA BELÉM, MG","-18,4935733","-41,103178","470,17","482,5","435,75","417,28","554,29",472,"114,29","125,71","111,43","111,43","91,43"
2024,7,SRE GOVERNADOR VALADARES,31044555,EE PROFESSOR JOSE JORIO,22,R SEBASTIAO CALIXTO BARBOSA,0,CENTRO,SÃO JOÃO DO MANTENINHA,MG,"R SEBASTIAO CALIXTO BARBOSA, 0, CENTRO, SÃO JOÃO DO MANTENINHA, MG","-18,7226734","-41,1632488","483,18","486,29","449,35","494,95",435,"469,75","93,33",100,"88,33","103,33",50
2024,7,SRE GOVERNADOR VALADARES,31044563,EE JOAQUIM MONTEIRO,30,R VISTA ALEGRE,166,CENTRO,MARILAC,MG,"R VISTA ALEGRE, 166, CENTRO, MARILAC, MG","-18,5073176","-42,0858902","459,52","499,4","479,88","502,51","677,27","523,72","119,09","156,36","127,27","147,27","127,27"
2024,39,SRE GUANHAES,31044580,EE RAIMUNDO DECO,21,PRACA DOUTOR FRANCELINO PEREIRA,209,CENTRO,MATERLÂNDIA,MG,"PRACA DOUTOR FRANCELINO PEREIRA, 209, CENTRO, MATERLÂNDIA, MG","-18,4736823","-43,0581397","486,83","500,33","435,87","494,93","587,14","501,02","125,71","142,86","112,86",120,"85,71"
2024,7,SRE GOVERNADOR VALADARES,31044598,EE NOSSA SENHORA APARECIDA,26,R BOM JESUS,56,CENTRO,MENDES PIMENTEL,MG,"R BOM JESUS, 56, CENTRO, MENDES PIMENTEL, MG","-18,6607948","-41,4044095","473,71","496,26","463,22","513,05",613,"511,85",116,146,114,127,110
2024,7,SRE GOVERNADOR VALADARES,31044610,EE DA FAZENDA EDUARDO NOGUEIRA,13,CORREGO SAO JOSE,S/N,,MENDES PIMENTEL,MG,"CORREGO SAO JOSE, S/N, , MENDES PIMENTEL, MG","-18,6576406","-41,4022299","529,65","536,63","510,45","520,12",650,"549,37","126,67",140,"126,67",140,"116,67"
